,comment
3945,catedral construida hay que ver iglesia ciudad arquitectura especial de madera atrás
3946,iglesia cruzando la calle
3947,preciosa catedral bonita misa de vidrieras buen servicio
3948,Pequeña iglesia que realmente merece una visita especial.
3949,iglesias uno bonitos techos construcción real
3950,visitar hermoso lugar las campanas se detuvieron mirar adelante atrás minutos regresar sería servicio
3951,iglesia amor visita a la iglesia ir a la iglesia bien hermoso lugar centro casco antiguo vale la pena ir
3952,catedral capaz masa gente hermosa catedral
3953,Vale la pena visitar bonitas vidrieras.
3954,catedral hermosa antigua valor
3955,catedral que vale la pena visitar hermosa por dentro tranquila pacífica por dentro
3956,Plaza de la iglesia al otro lado de la calle interior de la iglesia de un pequeño pueblo interesante interior sencillo minutos tranquilos
3957,catedral edificio de piedra iglesia adornado todavía muchas catedrales vidrieras bastante piedra afuera frente área de historia catedral nada que valga la pena visitar recorrido
3958,catedral pequeña antigua vale la pena visitar mejor hacer un recorrido ver local
3959,visita recorrido de un día recorrido parado poder disfrutar tomar interior pozo edificio techos hermosa catedral un lado plaza principal
3960,hermosa catedral antigua como histórica
3961,catedral hermosa parada cruzar gente bastante interesante
3962,iglesias catedrales hermosas iglesias amor decir basta bien visitar la catedral
3963,hermosa catedral antigua catedrales deben ser un gran lugar visitar campanas todavía cuadras área catedral ir a ver un gran lugar disfrutar de la calle
3964,hermosa catedral paseo plaza gran lugar ciudad
3965,"bonita y pequeña ciudad con iglesias, pasear por un pequeño café"
3966,bonita arquitectura mirada abierta
3967,catedral construida agradable visto muchas catedrales a través de la plaza mayor
3968,catedral pequeño lugar que vale la pena visitar historia pacífica
3969,edificio capaz de encontrar tiempo dentro genial simple vitral iglesia lugar real como afuera campanas hermoso
3970,hermosa catedral una de las mejores visitas imprescindibles visitar la catedral antigua histórica mejor
3971,catedral sencilla iglesia bien tranquilo plaza frente catedral gente local pequeña
3972,Área del centro de la catedral abierta todavía caminar ver arquitectura lugar de la catedral
3973,hermosa arquitectura de la iglesia
3974,bonita catedral día de visita vidrieras hermosa vale la pena minutos bonito parque al otro lado de la calle parque al otro lado de la calle
3975,pequeña iglesia bonito ver paseo vale la pena tomar un café
3976,catedral visitar hermosa arquitectura ir
3977,mejor ciudad hotelera hermosa gran paseo
3978,disfrutado alrededor de la hermosa zona de la plaza debe dejar de ver la historia
3979,hermosa catedral bastante afuera tranquilo dentro sentarse parque
3980,hermosa catedral excelente área
3981,iglesia de madera nada especial al otro lado de la calle bueno
3982,bonita catedral muy ornamentada visita rápida tranquila plaza del pueblo al otro lado de la carretera
3983,historia de la ciudad principal
3984,bonita iglesia hermoso lugar de la ciudad bonita y pequeña arquitectura bonita parada
3985,Disfruté de la visita a los bloques de la catedral en el centro de la ciudad. Hermosa catedral afuera. Hermosa ciudad que debes visitar.
3986,catedral lado construido lado construido bonito lugar tiempo de visita
3987,un recorrido siempre especial ver historia
3988,catedral día de parada hermosa visita edificio de piedra impresionante dentro pequeña carretera principal construcción frente catedral visitada
3989,gran gran descubrimiento alrededor de las campanas de la iglesia abiertas
3990,pequeña zona al otro lado de la calle bonito lugar pequeña ciudad atrás
3991,bloques de la plaza de la catedral de la ciudad
3992,catedral hermoso día del amor día
3993,boda que vale la pena detenerse
3994,"Catedral abierta realmente encantadora, vale la pena caminar, impresionante, agradable."
3995,tiempo realmente disfrute de la plaza de la catedral al otro lado de la calle
3996,antigua catedral centro bonita plaza paseo frontal
3997,hotel get great great
3998,genial ver viejos hermosos vitrales edificio atrás
3999,"Visité la catedral, bonito parque al otro lado de la calle."
4000,viejo edificio histórico catedral construido hay que ver
4001,visit church quiet nice enjoyed time
4002,catedral al otro lado de la plaza florido día tranquilo
4003,bonita catedral paseo parque interesante historia
4004,Visité la hermosa y antigua catedral. Entra a la misa. Me gustaría mucho la historia.
4005,amor catedral caminar alrededor de la plaza catedral del café excelente capacidad para tomar café boda en la iglesia genial ver afuera tranquilizarse
4006,buen hallazgo centro de la ciudad arquitectura interesante bonito lugar día
4007,sencillo bien centro ciudad vale la pena caminar sentarse parque
4008,catedral encontrar bloques ver obtener historia de la iglesia dentro de la iglesia encontrar principales fechas históricas interesantes historia
4009,bloques de catedral vidrieras hermosa historia vale la pena visitar minutos tiempo rápido
4010,caminando se detuvo mirar edificio histórico mucha historia siempre disfruté el área de la iglesia vale la pena una parada rápida
4011,caminando encontrar una pequeña iglesia agradable bonita arquitectura poco fuera de la historia
4012,me encanta caminar iglesias antiguas muchas paradas hermosos techos
4013,"bonito por dentro, por fuera bonito al otro lado de la iglesia realmente interesante como plaza frente a la iglesia gran lugar gente plaza"
4014,afuera iglesia realmente bonita como afuera mira arquitectura afuera realmente impresionante dentro vidrieras linda iglesia frente iglesia simple nada iglesia alrededor interior lugar de la iglesia deja de visitar decir
4015,bonito bonito por dentro gente histórica
4016,bonita arquitectura día catedral zona interior
4017,construir como una boda alrededor construir una gran arquitectura en el exterior
4018,tiempo claro mucho ver
4019,pequeña catedral impresionante zona de la ciudad encontraría catedral
4020,una iglesia data del tiempo lugar dentro de la gente
4021,caminar dentro el servicio se detuvo agradable frente a la plaza de la catedral agradable sentarse café
4022,una iglesia bonito ver construcción historia camino
4023,hotel catedral al otro lado de la calle hermosa plaza tiempo abierto parada decir asistir a muchos
4024,"El área que entra a la catedral se ve tranquila, bastante encantadora, no hay nada alrededor."
4025,Siempre me gusta visitar hermosa arquitectura hermosas iglesias historia servicio interior vidrieras
4026,iglesia al otro lado de la calle hotel servicio diurno iglesia antigua muchas campanas hermosas visita especial a la iglesia
4027,área catedral un lugar ver muchas iglesias plaza como tomarse el tiempo frente histórico interior
4028,bonito por fuera y por dentro hermosos vitrales lugar encantador que vale la pena visitar
4029,hermosa catedral antigua historia vista bastante boda boda
4030,hermosa catedral
4031,la mejor iglesia bonita iglesia visitar el centro de la ciudad disfrutar
4032,hermosa catedral centro de la ciudad encantadora apariencia abierta como las catedrales siempre hermosas
4033,como iglesias visitadas una plaza interesante mucha historia bastante sencilla interesante por dentro ver las iglesias se ven bonitas por dentro
4034,bloques campanas de iglesia día pequeña catedral
4035,one beautiful must see across street place sit go
4036,servicio especial servicio de sentarse hermosa iglesia
4037,Gran lugar para sentarse y caminar siempre de una manera impresionante.
4038,hermosa catedral jornada de puertas abiertas mirada tranquila
4039,parada de la catedral recorrido a pie arquitectura construcción vale la pena visitar
4040,"Disfruté de la catedral, muchas calles del café."
4041,tiempo parada rápida arquitectura viejo agradable visita
4042,antigua iglesia catedral que vale la pena visitar misa misa catedral que vale la pena visitar
4043,asistir a la boda hermosa catedral visitaría la ciudad caminando
4044,hermosa catedral piedra área interior simple
4045,iglesia principal visitando la ciudad encuentre la catedral tiempo abierto plaza vieja parque del café de la ciudad afuera de la iglesia bien vale la pena visitar
4046,tiempo bonito ver bonita historia bonita
4047,parada tour iglesia arquitectura historia interesante visita disfrutada
4048,arquitectura exterior suficientes minutos a pie
4049,lugar gente va visita catedral servicio va impresionante bonito ver interior
4050,una visita encontrar recorrido historia catedral digno de visitar
4051,catedral historia camino caminar local vale la pena parar disfrutar de la historia local
4052,recorrido gran historia historia bien construida
4053,visto muchas catedrales mejor hermosa iglesia dentro afuera simple simple dentro ciudad catedral fechas ciudad hermosa al otro lado de la calle bien
4054,"Un lado de la plaza de la ciudad, simple, vale la pena por dentro, nada como las catedrales, ver un bonito local."
4055,worth minutes get quiet visit
4056,catedral catedrales pequeñas y sencillas vistas iglesias encantadoras siempre interesante frente a la plaza iglesia bonito lugar bien
4057,adornado impresionante iglesia vistazo rápido interesante ver
4058,iglesia catedral agradable
4059,hermoso ver debe haber mucha historia vista iglesias gente
4060,bonitas vidrieras pequeñas encantadoras bastante bien edificio de la ciudad
4061,catedral tiempo suficiente ver recorrido
4062,interior catedral pequeña realmente encantadora
